time [s] ,T [C] ,p-p_amb [bar] ,v_H2 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],H2 MFC sp [slm],CO2 MFC sp [slm]
143.668057,802.982748,0.032269,0.299139,0.0,0.0,0.011780130000000019,-0.000231,-0.002148,-0.003677,0.0,0.0,0.3,0.0
144.66721,802.939358,0.032992,0.299124,0.0,0.0,0.01034513,0.000589,-0.001943,-0.002652,0.0,0.0,0.3,0.0
145.66818,802.859163,0.032176,0.299833,0.0,0.0,0.012991692678334865,0.000794,-0.002353,-0.003164,0.0,0.0,0.3,0.0
146.665694,802.813623,0.033507,0.300346,0.0,0.0,0.011981158385721799,0.000179,-0.002558,-0.003677,0.0,0.0,0.3,0.0
147.66106,802.720372,0.032637,0.299158,0.0,0.0,0.01283772227194841,0.000384,-0.002968,-0.003677,0.0,0.0,0.3,0.0
148.667953,802.68394,0.031552,0.300105,0.0,0.0,0.014638845547811407,0.000589,-0.002353,-0.003164,0.0,0.0,0.3,0.0
149.658874,802.581956,0.032287,0.29952,0.0,0.0,0.013006029082429808,-2.579813e-05,-0.002148,-0.003164,0.0,0.0,0.3,0.0
150.658423,802.498308,0.032436,0.300552,0.0,0.0,0.011566970868413946,0.000179,-0.002353,-0.003677,0.0,0.0,0.3,0.0
151.662837,802.44556,0.032645,0.300347,0.0,0.0,0.01217987924183975,0.000179,-0.002353,-0.002652,0.0,0.0,0.3,0.0
152.659326,802.333702,0.032419,0.299547,0.0,0.0,0.009310905786536643,0.001204,-0.001943,-0.002139,0.0,0.0,0.3,0.0
153.671725,802.292589,0.032142,0.299806,0.0,0.0,0.013030356046506649,-0.000641,-0.002558,-0.006239,0.0,0.0,0.3,0.0
154.667313,802.196458,0.033036,0.300931,0.0,0.0,0.012780532339550104,0.000179,-0.002148,-0.004189,0.0,0.0,0.3,0.0
155.674411,802.143173,0.032629,0.299032,0.0,0.0,0.012578106863390243,0.000384,-0.002353,-0.003677,0.0,0.0,0.3,0.0
156.670497,802.043595,0.030525,0.300299,0.0,0.0,0.011808602509202728,-2.579813e-05,-0.002558,-0.004189,0.0,0.0,0.3,0.0
157.669972,801.987847,0.032212,0.301121,0.0,0.0,0.009946430000000004,0.000999,-0.001328,-0.003677,0.0,0.0,0.3,0.0
158.668175,801.889905,0.03254,0.299928,0.0,0.0,0.014048194165652056,0.000384,-0.002353,-0.002139,0.0,0.0,0.3,0.0
159.670146,801.794719,0.032879,0.298667,0.0,0.0,0.012790780000000017,-2.579813e-05,-0.002968,-0.002652,0.0,0.0,0.3,0.0
160.664487,801.748786,0.032817,0.298592,0.0,0.0,0.010945780000000004,0.000179,-0.001943,-0.002652,0.0,0.0,0.3,0.0
161.668322,801.641127,0.032479,0.301707,0.0,0.0,0.012819480000000017,0.000384,-0.002353,-0.002652,0.0,0.0,0.3,0.0
162.668025,801.576405,0.032774,0.299202,0.0,0.0,0.01240954915890263,0.000384,-0.002353,-0.004189,0.0,0.0,0.3,0.0
163.666326,801.493675,0.032247,0.299937,0.0,0.0,0.011802678371390513,0.000384,-0.002148,-0.003164,0.0,0.0,0.3,0.0
164.657141,801.44233,0.032657,0.299484,0.0,0.0,0.010387987310525414,-2.579813e-05,-0.002558,-0.004701,0.0,0.0,0.3,0.0
165.664039,801.358236,0.032478,0.300047,0.0,0.0,0.011173637032483133,0.000179,-0.002148,-0.004189,0.0,0.0,0.3,0.0
166.66334,801.253718,0.033352,0.299627,0.0,0.0,0.01217179128126214,-0.000231,-0.002148,-0.002652,0.0,0.0,0.3,0.0
167.660442,801.215656,0.032748,0.299072,0.0,0.0,0.009548643246994344,0.000179,-0.003173,-0.004189,0.0,0.0,0.3,0.0
168.658049,801.141215,0.033537,0.30071,0.0,0.0,0.010974575830041456,-2.579813e-05,-0.002558,-0.003164,0.0,0.0,0.3,0.0
169.657561,801.100039,0.031952,0.299421,0.0,0.0,0.011956938462198715,0.000384,-0.002558,-0.004189,0.0,0.0,0.3,0.0
170.658576,801.015802,0.032919,0.300727,0.0,0.0,0.009958450260760261,0.000589,-0.002148,-0.002652,0.0,0.0,0.3,0.0
171.666767,800.976356,0.033113,0.300513,0.0,0.0,0.013914926151788062,-2.579813e-05,-0.002558,-0.005214,0.0,0.0,0.3,0.0
172.662108,800.904383,0.032241,0.299175,0.0,0.0,0.013139028298518365,-0.000231,-0.002353,-0.003164,0.0,0.0,0.3,0.0
173.659931,800.827329,0.03412,0.300175,0.0,0.0,0.011323615553913183,0.000179,-0.002558,-0.003677,0.0,0.0,0.3,0.0
174.66606,800.790919,0.032476,0.300014,0.0,0.0,0.00890488436620601,0.000384,-0.002148,-0.003164,0.0,0.0,0.3,0.0
175.661748,800.728782,0.032192,0.300969,0.0,0.0,0.012600089903600998,-2.579813e-05,-0.002763,-0.004701,0.0,0.0,0.3,0.0
176.666185,800.678354,0.032872,0.300158,0.0,0.0,0.012967114165739929,-2.579813e-05,-0.002558,-0.004189,0.0,0.0,0.3,0.0
177.667753,800.628378,0.032074,0.299487,0.0,0.0,0.011823054934396294,0.000384,-0.002148,-0.003164,0.0,0.0,0.3,0.0
178.664426,800.592732,0.032152,0.299897,0.0,0.0,0.011995311401903522,0.000179,-0.002353,-0.002652,0.0,0.0,0.3,0.0
179.667567,800.533795,0.032442,0.299238,0.0,0.0,0.010945954958669226,0.000179,-0.002353,-0.003164,0.0,0.0,0.3,0.0
180.667301,800.459756,0.032297,0.298378,0.0,0.0,0.010365591024058835,0.000384,-0.002148,-0.003677,0.0,0.0,0.3,0.0
